tenure_months,monthly_usage_hours,has_multiple_devices,customer_support_calls,payment_failures,is_premium_plan,churn
42,20.458800165681627,1,1,0,0,0
41,27.760973797744384,0,1,0,1,0
36,21.22059910213816,0,1,0,0,0
2,21.66724589566046,1,1,0,0,0
19,19.692920660666314,0,1,0,0,0
10,18.884937884536587,1,1,0,1,0
49,19.630641156311906,0,1,0,0,0
3,16.713072428213025,0,1,0,1,0
53,19.944702268333838,1,1,0,1,0
19,11.881541421850011,0,1,0,0,0
51,20.867227590157416,0,1,0,1,0
26,13.975839893382028,0,2,0,1,0
54,20.47215513989682,0,1,0,0,0
51,21.604790919039317,0,0,0,0,0
51,27.085345889932007,1,0,0,0,0
47,21.583852112128188,0,0,0,0,0
25,18.668235237007863,0,3,1,0,0
50,16.85566647271259,0,0,0,1,0
17,23.58160956974354,0,2,0,1,0
10,19.50439276934017,0,0,0,1,0
56,16.237976045123695,1,1,0,0,0
46,20.766928684009297,1,0,0,0,0
51,10.715284491495476,0,0,0,1,0
55,20.39998807694851,0,2,0,1,0
50,16.097846806460264,1,3,0,0,0
11,18.368261282824967,1,3,0,0,0
11,29.970969246223085,1,1,0,0,0
12,17.573555394875687,1,0,0,0,0
40,23.94918074245163,0,1,1,0,0
48,25.24606965677937,0,3,0,1,0
57,24.268804766300207,0,3,0,0,0
56,21.85581973444253,0,1,1,0,0
8,14.4618659399996,0,1,0,0,0
24,16.747260618171588,0,1,0,0,0
14,14.171170214854909,1,1,0,0,0
23,18.240220422611284,0,2,0,0,0
50,18.298400940566612,0,2,0,1,0
56,15.431205677321529,0,1,0,1,0
53,22.736766547859812,0,0,1,0,0
54,17.532868136455292,0,2,0,0,0
36,18.18619503958224,1,3,0,0,0
17,12.155718975600287,0,1,0,1,0
45,20.346387808638777,1,1,0,1,0
5,19.528888156228362,0,1,0,0,0
3,17.00261801607156,0,0,0,0,0
9,21.905605844924608,0,2,0,1,0
20,20.594334331449826,1,0,0,0,0
58,22.93787192519767,0,3,1,0,0
50,23.163285530350542,0,1,0,0,0
20,23.575287508780477,0,0,1,0,0
51,28.34347809317033,0,2,0,0,0
19,20.64299073220768,0,2,0,0,0
21,15.269664577614423,0,0,0,1,0
16,17.85024748632059,0,2,0,1,0
33,17.98376698944461,1,3,0,1,0
5,15.400929924582535,1,3,0,0,0
24,7.433267446368985,0,2,1,0,1
15,21.156119169412165,0,0,0,1,0
26,20.16833324897183,0,2,0,0,0
44,29.56953109232088,1,1,0,0,0
25,29.252054666927933,0,0,0,0,0
28,23.39912281576522,1,0,0,0,0
33,22.813403899978216,0,1,0,0,0
46,15.851825146397644,1,1,0,0,0
18,20.943164023347876,0,1,0,0,0
18,19.417328130683675,1,1,0,0,0
38,20.728873344235453,1,1,0,0,0
33,16.155338538458324,1,0,0,0,0
27,22.095575859744727,0,1,0,0,0
49,13.153289470033737,0,2,0,0,0
50,35.17746705583427,1,1,0,0,0
15,27.235335744503374,0,1,0,1,0
44,26.636127449978915,0,2,0,1,0
13,13.623123330013271,0,3,0,0,0
52,11.89645332351561,1,0,0,0,0
34,21.37385548432899,1,1,0,1,0
4,18.47774753097967,1,0,0,1,0
35,29.238629771041722,0,0,0,0,0
19,23.138847393049208,1,3,1,0,0
31,19.79378946930591,1,2,0,1,0
25,27.399416337646745,0,0,0,1,0
40,20.910633334686086,1,1,0,1,0
12,21.14498192125422,0,1,0,1,0
12,25.21060917947514,1,1,1,0,0
42,16.61251134886569,1,1,1,0,0
25,25.093470925374532,1,0,0,1,0
33,22.830139715337683,1,2,0,1,0
37,15.396344430323913,0,0,0,1,0
28,29.790270477230337,0,0,0,1,0
52,17.712652779113093,0,0,0,1,0
43,11.827591496034493,0,2,0,0,0
9,16.112063974764617,0,0,0,0,0
14,14.82135219682949,1,2,1,0,0
3,20.978467516343393,0,2,0,0,0
5,28.112588859895382,0,1,0,0,0
56,21.243495776264087,0,1,0,1,0
26,27.929313506484533,1,3,1,0,0
53,25.33305477451868,0,1,0,1,0
41,6.6675518403994065,1,1,0,1,0
18,24.497345358764555,1,1,0,1,0
38,17.095082141339372,0,0,1,0,0
21,22.56352127369766,0,4,0,0,0
57,19.710619435280368,1,0,0,0,0
39,33.930687348183326,0,0,0,1,0
16,22.18034223389306,1,2,0,0,0
40,22.91901559082981,0,0,0,0,0
23,25.391270213636737,0,0,0,0,0
29,12.554433025178845,0,0,0,1,0
10,25.417288181379725,1,0,0,1,0
58,18.921977119592295,1,0,0,0,0
5,16.542747910165048,1,0,0,1,0
11,24.100154808770995,1,2,0,0,0
29,12.558383880312023,0,1,0,0,0
53,24.694694553933868,0,1,0,0,0
45,19.21257374801369,1,0,0,0,0
27,19.49929672567144,1,0,0,0,0
52,8.778979792100925,0,0,0,0,0
34,24.502102257916412,1,2,0,1,0
14,21.2381324362852,0,0,0,0,0
41,17.664111337583158,0,1,0,0,0
42,15.362809202269073,1,0,0,0,0
10,23.907905678935627,1,1,0,1,0
42,21.740913885716893,0,1,0,0,0
58,20.025917138601045,0,1,0,1,0
51,15.058733444309027,1,1,0,1,0
11,21.513932945935256,1,1,0,0,0
11,21.216200501109952,1,1,0,0,0
35,26.579450498161535,0,2,0,1,0
19,14.012757860722472,1,1,0,1,0
24,16.42083936211117,0,3,0,0,0
54,29.718065845494962,1,1,0,0,0
1,20.957714904733947,1,2,0,0,0
12,21.263646790365147,0,2,0,0,0
47,24.82979387744226,0,3,0,0,0
14,29.061884510229206,1,4,0,0,0
3,14.190732246357818,1,0,0,1,0
52,30.90917057627155,0,1,0,0,0
45,19.781766696051974,1,1,0,1,0
50,21.31924748014107,1,2,0,0,0
32,20.300324024892298,0,2,0,1,0
16,27.48907006841585,0,0,1,1,0
38,24.792290551216478,1,4,0,1,0
10,19.27520559548027,0,4,0,1,0
17,14.365408179311663,1,0,0,0,0
49,18.78551638966678,1,3,0,1,0
40,13.312964397749774,0,1,0,0,0
4,24.455572468030034,1,1,0,1,0
15,16.60778677410117,0,1,0,1,0
33,19.48774637693701,0,2,0,0,0
39,25.86582268928138,0,3,1,0,0
57,24.035327619820585,1,0,0,0,0
10,21.915973720357616,0,0,0,0,0
7,16.02180923328161,1,0,0,0,0
33,22.42599093618868,1,3,0,0,0
17,16.02342112803566,0,2,0,0,0
12,22.471769990398336,1,1,0,0,0
17,13.464744523060038,0,2,0,1,0
47,26.03584999977879,0,2,0,0,0
56,20.997749677397366,1,3,0,1,0
16,19.93614251057289,0,2,0,1,0
55,21.95592847756555,0,1,1,0,0
14,19.422671059735908,1,0,0,0,0
3,20.340033483228055,0,0,0,0,0
51,26.456492766239098,0,1,0,1,0
44,25.285658702498147,0,0,0,0,0
51,23.564930753236105,1,1,0,1,0
50,21.25993257501772,1,3,0,0,0
30,18.417708749397853,0,2,0,0,0
46,25.364473586110222,1,0,0,0,0
52,15.447318225829566,0,2,0,0,0
55,28.91992247593932,0,2,0,0,0
41,23.5579598086841,1,1,0,0,0
35,25.90916877229537,1,2,0,0,0
26,22.33911621265684,1,1,0,1,0
55,19.388316522208537,0,0,0,1,0
12,24.741763278483305,0,1,0,0,0
31,12.963235925077683,0,1,1,0,0
52,17.05686935713613,1,2,0,0,0
17,19.04462038004938,0,0,0,0,0
37,13.095352296446805,0,3,0,0,0
8,23.185177691053212,0,1,0,0,0
19,26.329419841656172,1,2,0,1,0
26,11.455806141652985,0,0,0,0,0
4,17.92251872389174,1,0,0,0,1
15,19.152088819128423,0,1,0,1,0
51,21.614672741773887,0,2,0,0,0
47,24.2747853148512,0,2,0,0,0
58,18.605713145777763,1,1,0,1,0
14,24.704293619492535,1,2,0,0,0
30,20.441910380070727,0,0,0,0,0
48,16.985770077945773,0,0,0,1,0
56,21.153013806428156,0,1,0,0,0
42,13.683674138486985,0,1,0,0,0
24,18.727151002902435,1,1,0,0,0
46,19.12252997772505,0,3,0,0,0
52,16.975913199399642,0,2,0,0,0
43,32.663003487050844,1,1,1,0,0
34,26.507750931657974,1,1,0,0,0
19,20.999038419654187,0,0,0,1,0
3,22.13829383991149,0,1,0,0,0
4,22.584674867695163,0,1,0,0,0
11,23.122829199214767,0,2,0,0,0
13,27.81040839869755,0,2,0,1,0
50,24.637252154134142,0,2,0,0,0
18,10.071508609968005,0,3,0,0,0
19,24.16789711407302,0,0,0,0,0
44,15.816475047089034,1,1,0,0,0
33,17.228923162972656,0,0,0,0,0
56,24.906604829814942,1,0,0,0,0
38,10.68414592167076,0,0,0,0,0
3,28.56286485064928,0,2,0,1,0
49,24.08664748300231,0,0,0,1,0
35,21.668567166283403,0,1,0,0,0
1,24.16927320286542,0,2,0,1,0
35,25.742450513433344,0,0,0,1,0
36,21.11444547373868,0,1,0,0,0
38,23.87021329380667,1,1,0,1,0
39,15.100628762505142,1,1,0,1,0
55,24.059661245009842,0,0,0,0,0
25,23.038487231231613,0,1,0,1,0
40,27.19612764227861,0,3,0,1,0
13,20.87071316734877,0,1,1,0,0
4,21.532126765579164,1,2,0,1,0
6,15.383402341263618,1,0,0,1,0
11,19.9972613667231,0,0,0,0,0
1,23.05687646349339,0,2,1,1,1
8,23.53043711475993,1,1,0,0,0
54,28.565731767349618,0,1,1,0,0
34,22.307427163641286,0,2,0,1,0
40,19.536194183769116,0,2,0,0,0
52,22.78333074657732,0,0,0,1,0
9,17.212890301293566,0,2,0,1,0
36,26.62529715681541,0,1,0,0,0
49,16.532365097186442,0,2,0,1,0
39,17.974189877318732,1,1,0,1,0
42,14.622509341210632,0,0,0,0,0
37,20.414281408635098,1,2,0,0,0
42,23.22592487536456,0,1,0,0,0
59,28.2663731916102,1,2,0,0,0
44,19.713061317691377,0,1,1,0,0
21,18.877925768005404,0,2,0,0,0
20,6.657211090383203,1,2,0,0,0
38,21.115669171265875,0,0,0,0,0
1,20.137998271424596,0,1,1,0,1
35,20.07899105166384,1,1,0,0,0
59,27.529031499406873,1,1,0,1,0
28,22.730650127474703,1,0,1,1,0
7,17.919510730147397,1,0,0,1,0
43,15.471219389896653,1,0,0,0,0
56,14.213387305941737,0,1,0,0,0
44,17.77214449669064,0,0,0,1,0
9,21.870055253554735,0,0,1,0,0
1,9.451521202451115,0,1,0,1,1
36,19.3247645138154,0,2,0,1,0
34,24.00914433598644,0,0,0,0,0
34,14.823435653558997,0,2,0,0,0
17,19.109171380486245,0,0,1,0,0
53,15.042097649923178,0,1,0,0,0
32,6.459129819811949,1,3,0,1,0
2,15.998197699970135,1,2,0,1,0
36,14.68230926864636,1,0,0,0,0
25,23.87551703488121,0,0,0,0,0
43,22.402681642125806,1,0,0,1,0
51,14.790987250870984,1,4,0,1,0
56,26.463245551714607,0,3,0,0,0
26,23.626023775094108,0,0,1,0,0
45,18.71778475827724,0,0,0,0,0
54,21.650278140170474,1,0,0,1,0
26,15.273140456218261,0,0,0,1,0
21,7.690238381233055,0,1,0,0,0
18,20.454380439483668,0,3,0,0,0
59,13.179467356571699,0,1,0,0,0
29,18.86582680514909,1,2,0,1,0
51,22.0550420307845,0,1,0,0,0
24,10.281720727923911,1,0,0,0,0
47,21.033263647090013,0,1,0,0,0
28,24.132228733511376,1,1,0,1,0
12,9.605197663129186,1,1,0,0,1
57,23.527188796761376,1,2,0,0,0
11,29.494904460614865,1,0,0,0,0
27,18.724614529881883,0,1,0,1,0
23,23.702092935178516,0,2,0,0,0
33,14.976602177524477,0,1,0,1,0
16,24.601162169791035,1,1,0,1,0
28,22.550692195050807,0,0,0,0,0
28,21.08876930398838,1,1,0,0,0
45,20.804301221166053,0,3,1,1,0
38,21.972243638176913,0,1,0,1,0
55,19.67999986480806,0,4,0,0,0
6,15.135349327184718,0,7,0,0,0
42,19.26074348897381,1,0,0,0,0
59,19.76157833931899,1,3,0,0,0
29,14.130468041583633,1,2,1,0,0
34,19.447583065748358,0,0,0,0,0
57,19.691242614343192,1,1,0,1,0
3,17.396895763427246,0,1,0,0,0
6,21.76145353779517,1,3,0,0,0
48,22.94763708615282,0,2,0,0,0
38,16.681580173417885,1,2,0,0,0
56,20.745650552800857,1,2,0,0,0
13,24.54596081192314,0,2,0,0,0
36,14.948154671489123,1,0,0,1,0
15,11.683901675028652,0,4,0,0,0
6,15.294253875702353,1,0,0,0,0
33,22.634461341889885,0,3,0,0,0
41,17.716434027210465,0,0,0,0,0
12,13.807291652784048,1,3,0,1,0
57,26.34699029636753,1,1,0,1,0
55,14.098282803171944,0,0,0,0,0
43,19.147113930395232,1,1,0,0,0
13,23.68286824557637,0,0,0,0,0
33,23.35067684398522,1,4,0,0,0
51,22.086575013983612,1,1,0,0,0
28,16.660240373932087,1,0,0,0,0
53,22.78949769055631,1,2,0,0,0
36,20.073837388043934,0,3,1,0,0
5,22.032795172772303,1,0,0,1,1
55,26.853205407785918,0,3,1,0,0
25,14.031262438830577,0,2,1,0,0
17,21.926163899863504,0,1,0,1,0
37,20.71070752183892,0,1,0,0,0
19,24.721766636773737,0,1,0,1,0
35,28.891580475027048,0,2,1,1,0
43,28.735797838638575,0,0,0,0,0
34,24.175026703213877,0,2,0,0,0
54,17.00656896296531,1,3,0,1,0
46,17.888477547875922,0,1,0,0,0
6,23.60694645265257,0,1,0,0,0
19,13.567238849927989,0,0,1,0,0
1,18.832538740833094,0,2,0,0,0
7,16.30902305919212,0,0,0,1,0
34,14.116264035648335,1,0,0,0,0
56,21.23900841313975,1,1,0,0,0
19,23.947919809353554,1,3,0,0,0
33,23.001497499157935,1,1,0,0,0
26,20.59087695953871,1,0,0,0,0
41,18.238678786502287,1,2,0,1,0
53,17.37689897645697,1,1,0,1,0
49,24.357241056256438,0,2,0,0,0
42,17.44249630721662,0,1,0,0,0
27,17.29950764637482,1,1,0,1,0
38,22.055791257661834,0,2,0,0,0
26,15.09458477658172,0,2,0,0,0
35,20.42584034701701,0,1,0,1,0
59,17.354029977068787,0,0,0,1,0
20,16.642756313730647,0,1,0,0,0
24,18.750217723951355,0,0,0,0,0
47,23.772248965509704,1,1,0,1,0
21,20.88378099380495,0,1,0,1,0
54,21.465623706392517,1,1,0,0,0
26,23.794722310452613,0,0,0,0,0
20,23.11846025902237,0,2,0,0,0
6,19.107060546680135,0,2,0,0,0
3,22.782606731938177,0,2,0,0,1
10,19.157801726451538,0,1,0,0,0
12,22.19114386034399,1,1,0,0,0
33,25.208092605676928,0,1,0,0,0
22,22.603190839056563,0,1,0,0,0
16,13.76795796280938,0,2,0,1,0
17,17.516081352800715,0,0,0,0,0
10,23.23783225184581,0,1,0,1,0
12,9.224593458439758,1,2,0,0,0
19,21.617925355933203,1,4,0,0,0
40,21.336773722431687,0,2,0,0,0
23,33.63673844395729,0,3,0,1,0
40,22.16139789991658,0,2,0,1,0
10,19.457543288093913,1,2,0,0,0
10,25.818368051380176,0,1,0,0,0
50,18.278002349133892,1,1,0,0,0
10,20.21134390791501,0,0,0,0,0
39,20.444247401211268,0,0,1,0,0
30,23.001102558863995,1,0,0,0,0
4,15.38357158752045,0,1,0,0,0
1,24.167531018094774,1,0,0,0,0
43,17.371307860106985,0,1,0,0,0
19,30.2971839977926,1,1,1,0,0
5,12.434441064019786,0,1,0,0,0
30,16.21320316994753,0,1,0,0,0
26,9.853553780825557,1,1,0,0,0
40,34.82425664891569,0,0,0,0,0
34,13.865456673968264,0,6,0,0,0
2,23.800253367711406,1,2,1,0,0
24,23.635177718902877,0,2,0,0,0
14,15.46998923391674,1,4,0,0,0
41,23.865172956596943,1,3,0,0,0
42,14.655050441750728,0,0,0,1,0
13,15.93223427350084,0,0,0,1,0
29,12.19049798254865,0,0,0,0,0
1,23.34829378408967,1,1,0,0,0
46,10.20571220415713,0,1,0,1,0
34,21.967290131758144,0,1,0,0,0
4,19.38197618884356,0,3,0,0,1
28,28.71512639579465,0,1,0,0,0
19,20.163058374565676,1,1,0,0,0
1,24.239837913756737,0,3,0,1,0
36,22.556680821292147,0,1,1,0,0
43,19.484027666912382,0,0,1,0,0
13,25.574609554094692,0,1,0,0,0
59,21.89949589856936,0,4,0,0,0
50,24.49347058559929,0,2,0,1,0
42,15.361148588266015,0,0,0,0,0
5,22.64138912599431,0,2,0,0,1
33,24.008770281935014,0,1,0,0,0
14,14.554981095313389,1,1,0,0,0
16,19.63062388499463,1,0,0,0,0
56,11.308302793429192,1,1,0,0,0
58,12.065000110225116,1,1,0,0,0
32,19.70061534372752,0,0,0,1,0
50,29.001170686675316,0,0,0,0,0
27,29.387722616736625,1,2,1,0,0
35,18.475448695851167,0,0,1,0,0
3,15.242602400405246,1,0,0,0,0
4,24.635705735409257,0,3,0,1,0
7,9.982221584783277,1,1,0,0,1
13,17.984121967209404,1,1,0,0,0
41,16.25912754498752,1,0,0,1,0
3,19.56840938547398,1,1,0,0,1
17,26.876592563925847,1,1,0,1,0
47,7.058506227303473,1,1,0,0,1
59,21.55177995071924,0,0,0,0,0
10,21.716179779858887,0,3,0,1,0
47,19.695058537667272,1,2,0,0,0
1,21.45689119253185,0,1,0,0,0
28,22.57131603431828,1,2,1,0,0
59,20.791658539856083,1,2,1,0,0
54,9.824970313584346,1,2,0,0,0
53,15.554001187267481,1,1,0,1,0
10,27.98797127136989,0,1,0,0,0
7,14.164847374069943,0,1,0,0,0
39,20.4030708178164,1,1,0,0,0
3,16.39336175282121,0,1,0,1,0
7,22.97403191019679,0,1,0,0,0
9,18.98679480084668,0,0,0,1,0
40,23.27368922052341,0,2,0,0,0
35,21.915183942793778,0,2,0,1,0
26,18.05111612178447,1,1,0,0,0
5,8.854527855402882,1,1,0,0,1
13,15.668004825644736,1,1,0,1,0
45,13.968546263313565,1,1,1,0,0
30,13.930849795895055,1,2,0,0,0
40,22.517628056144602,0,0,0,1,0
50,30.123061753543535,1,1,0,0,0
39,7.674114128899651,0,1,1,0,1
59,12.468713756423806,0,0,0,0,0
10,21.160458646405125,0,2,0,0,0
42,18.73293095652972,1,1,0,0,0
23,22.266589733446622,0,2,0,0,0
11,19.766075517773054,0,0,0,0,0
12,26.58772300933925,0,1,1,0,0
13,22.85167929146505,1,1,0,0,0
40,24.384787841997635,1,2,0,0,0
49,25.089726195957045,0,2,0,0,0
56,14.03692318649598,0,2,0,0,0
46,22.935892553192044,0,2,0,0,0
49,23.214292935202604,0,1,0,0,0
51,18.291554117138336,0,2,0,0,0
16,18.259665351246166,1,0,0,0,0
9,18.399666687816232,0,0,1,0,0
52,15.602799178410788,0,1,0,1,0
10,13.09788490291778,0,1,1,0,0
29,30.7280965509951,0,3,0,1,0
9,25.400693962670495,1,1,1,0,0
33,20.12980768522246,1,1,0,0,0
24,12.662892873778251,1,0,0,0,0
35,22.72896091401045,0,2,0,0,0
11,18.179251398298724,1,0,0,0,0
39,19.216904500790548,0,1,0,0,0
50,31.239273928607425,0,1,0,1,0
13,29.48968040632701,0,3,1,0,0
55,8.17473817316857,1,1,1,0,0
23,21.82657098599319,1,0,0,0,0
25,20.827871608157054,1,2,1,0,0
50,21.775771386504786,0,0,0,1,0
16,17.210902083664873,0,0,0,0,0
56,20.014473325967035,1,0,0,0,0
48,14.530543156804196,1,0,0,0,0
21,25.187512927896478,0,0,0,0,0
10,25.034715055356596,0,1,0,0,0
41,28.204909230794343,1,2,0,0,0
40,16.13135850327036,1,0,1,1,0
19,21.348424323296793,1,2,0,0,0
35,30.217179683432644,1,1,0,0,0
59,16.623386167900637,1,1,0,1,0
28,14.952994683040572,0,1,0,1,0
58,21.501501988435585,0,3,0,0,0
56,25.82558574841933,0,2,0,0,0
41,16.664453705189015,1,3,0,0,0
2,29.66426106874685,1,0,0,0,0
51,15.421235487269623,1,0,0,0,0
30,23.290869376058083,0,0,0,0,0
40,16.61669410009261,0,0,0,1,0
50,17.670383987785602,0,0,0,0,0
40,24.113145098705875,0,1,0,1,0
5,18.95390834182336,0,0,0,0,0
38,12.404310889613892,0,1,0,1,0
42,16.00672182196963,0,1,0,0,0
15,23.60846856307317,0,0,0,0,0
36,21.987398737557704,1,2,0,0,0
3,23.627834547605836,0,2,0,0,0
24,16.98662531829833,0,1,0,0,0
41,14.700209579218956,0,1,0,1,0
48,15.905977036054704,0,0,0,1,0
48,16.248248990964214,0,1,0,0,0
47,19.765828371159603,0,2,0,0,0
56,14.08013672344375,0,0,1,0,0
41,25.327083208165593,0,1,1,0,0
49,22.578723313048428,1,1,1,0,0
53,15.676836416768012,1,0,1,0,0
12,19.007062723690503,0,0,0,0,0
55,15.566424249505792,1,1,0,1,0
8,19.253441112430167,0,1,1,0,0
14,15.82587990331178,1,1,0,0,0
59,30.711678213283705,0,1,0,0,0
18,12.046117576009197,0,0,0,1,0
44,13.652217654411816,0,2,0,0,0
59,18.811034910350795,0,1,0,1,0
46,20.46866863997028,0,2,0,0,0
20,20.500677479709722,1,0,0,1,0
23,24.58887046492649,1,1,0,1,0
5,22.21254510425967,1,2,0,0,0
1,15.391481247394998,0,1,0,1,0
45,25.310615861753313,0,2,0,0,0
46,23.1413087145203,0,0,0,0,0
2,26.934229740809258,0,2,0,0,1
16,20.25681163673643,0,1,0,0,0
5,25.45052660628425,0,1,0,0,1
22,6.386657096852321,1,3,0,0,0
1,17.571700231935147,1,1,0,1,0
12,15.436809430412787,0,0,0,0,0
19,23.509392939481668,1,4,0,1,0
54,16.30211983329868,0,1,0,0,0
22,24.878130487768672,0,0,0,0,0
55,23.936949455127895,0,0,0,0,0
42,16.963014640005287,1,0,0,0,0
44,21.193783912972513,1,0,0,0,0
51,18.927711484700218,0,1,0,1,0
48,20.581799310245643,0,1,0,1,0
17,23.748216115358556,0,1,0,1,0
13,18.370270390668985,1,2,0,1,0
39,11.719574168643938,1,0,1,1,0
28,22.978014808213217,0,0,0,0,0
59,25.362348090627993,0,3,0,0,0
3,11.50126306917305,0,1,0,0,0
5,19.817281306172156,0,0,0,1,0
36,15.3413546414358,1,2,0,1,0
15,25.634688708428133,1,1,0,0,0
17,25.91229364990602,0,2,1,1,0
44,15.95159006133834,1,4,0,1,0
55,13.421918478183294,1,0,0,1,0
46,21.223483061681378,0,1,0,0,0
29,14.454305102842834,0,1,0,1,0
4,24.288801212703518,0,0,0,0,1
32,19.344123691144375,0,0,0,1,0
49,28.027507658746554,0,0,0,0,0
43,28.24973248510075,0,2,0,0,0
38,27.76023804587714,1,2,0,1,0
4,22.014687703345995,1,1,0,0,1
13,15.27121185340836,0,0,0,0,0
20,12.584383425433252,0,0,1,1,0
47,22.973066380451574,1,1,0,0,0
18,23.346832639482088,0,2,0,1,0
49,21.310124404163375,0,1,0,0,0
51,13.355669666767836,0,0,0,0,0
42,16.0117827679157,0,1,0,1,0
37,20.416607657347114,0,1,0,0,0
12,16.934340112409668,1,3,0,1,0
25,16.120594850654108,0,0,0,0,0
30,15.167310567145165,1,1,0,0,0
15,19.323423294724115,1,0,1,1,0
55,18.96273341541276,1,0,0,0,0
36,15.866773396427913,0,1,0,1,0
8,20.051263285450812,1,0,1,1,0
28,21.247183444581783,0,3,0,0,0
52,21.7647579056023,0,1,0,0,0
22,15.212887760713391,0,1,0,1,0
49,18.464351456532146,1,2,0,1,0
38,20.080212429792272,0,0,0,0,0
16,20.62588621629942,0,3,0,0,0
58,13.325022987723944,1,2,0,0,0
5,18.29394414010073,1,0,0,0,1
46,22.96359988637942,0,2,0,0,0
34,17.030654701862936,0,1,0,0,0
49,21.77828145295281,0,1,0,0,0
38,20.07304582408983,1,0,0,0,0
11,17.700480410688645,0,0,0,1,0
2,26.308536616367526,1,0,0,1,0
25,18.486619847983764,1,1,0,1,0
25,18.94800819889547,1,0,0,1,0
1,17.57613409965313,0,3,0,1,0
31,27.402383669802532,0,2,0,1,0
5,26.95367557771405,1,0,0,0,1
40,25.73386227484126,1,3,1,0,0
4,24.347368787513865,1,0,0,0,1
51,15.579018635698016,0,3,0,0,0
5,17.750981297463277,1,0,0,0,0
5,16.146630840184937,1,2,0,0,0
56,25.151642358118817,0,2,0,0,0
16,31.677931856435723,1,3,0,0,0
54,23.396305461364367,0,1,0,1,0
18,28.380047132078325,0,1,0,1,0
43,22.28682370963668,0,1,0,0,0
17,21.583867988738515,1,2,0,0,0
35,17.09947146094984,0,0,0,0,0
18,23.065135503488083,0,3,0,0,0
4,24.5648848186609,0,2,0,1,0
51,25.268581952744128,0,1,0,1,0
31,20.51713430114773,0,2,0,0,0
31,20.98952539355835,0,3,0,0,0
9,19.694997484318034,0,0,0,0,0
31,17.176950119769263,0,0,0,1,0
5,24.406187247441743,1,1,0,0,0
36,10.523719863226031,0,1,0,0,0
16,11.638097182655025,0,0,1,0,0
42,17.26515568960317,1,1,0,1,0
41,13.632027626256935,1,1,0,0,0
16,25.429986481882008,0,0,0,0,0
20,17.78638135563505,0,2,0,1,0
54,24.38527883723106,1,6,0,1,0
30,26.523784904471718,0,2,0,0,0
26,20.306842884867706,0,0,0,0,0
49,21.63541294447227,1,1,0,0,0
31,26.133627030514965,1,2,0,0,0
50,24.996220513816358,1,1,0,1,0
15,9.645368723301146,1,0,0,0,0
52,17.93879063545594,1,2,0,0,0
41,22.56302585765717,0,2,0,0,0
38,21.078407297837224,0,1,0,0,0
38,15.037135406128247,0,1,0,1,0
43,11.462272146810129,0,0,0,0,0
57,23.056095386677395,1,3,0,1,0
20,15.783011953340882,0,1,0,0,0
35,19.32831807252406,1,0,0,0,0
23,20.723662244621124,1,3,0,0,0
44,19.186174439427106,0,1,0,1,0
47,15.341237618015976,0,0,0,0,0
39,19.586415612131724,1,0,0,1,0
25,17.27770950158053,0,1,0,1,0
54,28.278939428520232,0,2,0,1,0
50,21.066824739264963,0,3,0,0,0
22,32.83219213983884,0,1,0,0,0
47,13.407949644271966,1,1,0,0,0
8,18.49558555007102,1,1,0,1,0
54,18.478376687302802,0,5,0,1,0
9,16.11571508610627,1,2,1,1,0
15,18.243786861873055,0,0,0,1,0
48,17.60015680619498,1,0,0,0,0
20,15.106476695728094,1,2,0,0,0
35,28.973171213340173,1,0,0,0,0
59,19.58280239149718,0,2,0,0,0
37,24.634872683974294,1,0,0,1,0
3,24.951178006962387,1,0,1,1,0
59,27.14055721061829,1,2,0,1,0
34,15.088440635895768,0,0,0,0,0
34,26.33188684694764,1,2,0,0,0
36,19.629852415240578,1,2,0,0,0
35,30.17843214260736,0,1,0,0,0
9,22.624175701390822,1,1,0,1,0
30,14.236071318365278,1,1,0,0,0
55,26.28925773573392,0,0,0,0,0
54,25.796290653963077,0,3,0,1,0
26,13.541196078628513,1,4,0,1,0
12,23.724490353944,0,1,0,0,0
24,28.017597151040416,0,1,0,1,0
41,22.394321892275567,0,3,1,0,0
19,15.130973983792277,0,3,0,1,0
44,25.051482919646688,1,0,0,0,0
16,23.32746251356925,1,1,0,0,0
26,18.846264925161467,0,1,0,0,0
23,17.698789797006846,1,0,0,0,0
57,23.304051509296873,0,1,0,0,0
33,15.446506148083838,1,2,0,0,0
42,21.009172260706087,1,2,0,1,0
57,25.993287587539342,0,0,1,0,0
30,27.599281386925547,0,1,0,0,0
23,17.37338669427961,0,3,0,0,0
10,12.06632707127118,0,2,0,0,0
36,16.463800230088886,0,0,0,0,0
31,24.081960784611738,1,1,0,0,0
43,16.296051831685745,0,2,1,1,0
22,25.41360555340381,0,1,0,0,0
43,16.28540848644844,0,0,0,0,0
43,17.213250678239174,1,0,0,1,0
54,19.135633199008893,0,2,0,1,0
38,24.722913401689482,1,0,0,0,0
47,12.081926356800592,0,2,0,0,0
2,21.39991269364346,1,0,0,0,0
53,21.310379834067287,1,2,0,0,0
23,15.042915867403874,0,1,0,0,0
54,21.780310299860325,0,1,0,0,0
35,19.100411556339374,1,2,0,0,0
59,14.343966600471772,0,1,0,0,0
37,19.630317011514055,0,1,0,0,0
32,14.78869638515376,0,0,0,0,0
56,16.797503530824834,1,1,0,0,0
43,24.399798556586376,0,2,0,0,0
53,18.43962543171881,0,0,0,0,0
12,24.297354407771422,1,0,0,1,0
